type,pts_value,pts_timescale,host_seconds,appended
video,171129277838791,1000000000,171129.27461195833,true
audio,171129229967541,1000000000,171129.27953433336,true
video,171129294505375,1000000000,171129.29131416668,true
audio,171129249967500,1000000000,171129.30082825,true
audio,171129269967541,1000000000,171129.30086437502,true
video,171129311171958,1000000000,171129.30854875,true
audio,171129289967541,1000000000,171129.3222441667,true
video,171129327838541,1000000000,171129.325313,true
video,171129344505291,1000000000,171129.34210512502,true
audio,171129309967541,1000000000,171129.34364504166,true
video,171129361171750,1000000000,171129.35939,true
audio,171129329967541,1000000000,171129.36494345835,true
video,171129377838291,1000000000,171129.37647787502,true
audio,171129349967541,1000000000,171129.38620570835,true
video,171129394504916,1000000000,171129.39387633334,true
audio,171129369967541,1000000000,171129.407512375,true
video,171129411171500,1000000000,171129.41128220834,true
video,171129427838083,1000000000,171129.427987875,true
audio,171129389967541,1000000000,171129.42884666668,true
video,171129444504666,1000000000,171129.44470341667,true
audio,171129409967541,1000000000,171129.45025920833,true
video,171129461171375,1000000000,171129.46140825,true
audio,171129429967541,1000000000,171129.47152054167,true
video,171129486171125,1000000000,171129.48182050002,true
audio,171129449967541,1000000000,171129.49287229168,true
video,171129502837708,1000000000,171129.50019733334,true
audio,171129469967500,1000000000,171129.51426637502,true
video,171129519504333,1000000000,171129.51685879167,true
video,171129536170916,1000000000,171129.53374095834,true
audio,171129489967541,1000000000,171129.53551833334,true
video,171129552837458,1000000000,171129.55049708334,true
audio,171129509967541,1000000000,171129.55687841668,true
video,171129569504083,1000000000,171129.56791383334,true
audio,171129529967500,1000000000,171129.5782435,true
video,171129586170791,1000000000,171129.58483216667,true
audio,171129549967541,1000000000,171129.59953908334,true
video,171129602837291,1000000000,171129.60250220835,true
video,171129619503833,1000000000,171129.6195465,true
audio,171129569967541,1000000000,171129.62080554166,true
audio,171129589967541,1000000000,171129.62083829168,true
video,171129636170541,1000000000,171129.63631816668,true
audio,171129609967541,1000000000,171129.64223683334,true
video,171129661170333,1000000000,171129.65683245833,true
audio,171129629967541,1000000000,171129.66355920833,true
video,171129677836916,1000000000,171129.67370008334,true
audio,171129649967541,1000000000,171129.68488395834,true
video,171129694503500,1000000000,171129.691429375,true
audio,171129669967541,1000000000,171129.70618862502,true
video,171129711170208,1000000000,171129.70831391666,true
video,171129727836708,1000000000,171129.72538966668,true
audio,171129689967500,1000000000,171129.72752420834,true
video,171129744503416,1000000000,171129.742096375,true
audio,171129709967541,1000000000,171129.74889062502,true
video,171129761170000,1000000000,171129.75918012502,true
audio,171129729967541,1000000000,171129.77018037502,true
video,171129777836458,1000000000,171129.77628595833,true
audio,171129749967500,1000000000,171129.7915865417,true
video,171129794503041,1000000000,171129.79278391667,true
video,171129811169750,1000000000,171129.80957462502,true
audio,171129769967541,1000000000,171129.81289970834,true
video,171129827836375,1000000000,171129.82707133333,true
audio,171129789967541,1000000000,171129.83423916667,true
video,171129844502833,1000000000,171129.84456633334,true
audio,171129809967541,1000000000,171129.8555010417,true
video,171129861169416,1000000000,171129.8611924167,true
audio,171129829967541,1000000000,171129.87690395836,true
video,171129877836000,1000000000,171129.87812004169,true
audio,171129849967541,1000000000,171129.898280375,true
video,171129902835916,1000000000,171129.8985115,true
video,171129919502500,1000000000,171129.915465,true
audio,171129869967541,1000000000,171129.91950445835,true
video,171129936169208,1000000000,171129.93199841667,true
audio,171129889967541,1000000000,171129.94106054166,true
audio,171129909967541,1000000000,171129.94119091667,true
video,171129952835666,1000000000,171129.95015379167,true
audio,171129929967541,1000000000,171129.962254125,true
video,171129969502291,1000000000,171129.96712358334,true
audio,171129949967541,1000000000,171129.98348320834,true
video,171129986168875,1000000000,171129.98461325,true
video,171130002835583,1000000000,171130.00156508334,true
audio,171129969967500,1000000000,171130.00487625002,true
video,171130019502041,1000000000,171130.0189479167,true
audio,171129989967541,1000000000,171130.02620316666,true
video,171130036168583,1000000000,171130.03632437502,true
audio,171130009967541,1000000000,171130.0475762917,true
video,171130061168583,1000000000,171130.05614525,true
audio,171130029967500,1000000000,171130.0688919167,true
video,171130077835041,1000000000,171130.07323408333,true
audio,171130049967541,1000000000,171130.09035158335,true
video,171130094501666,1000000000,171130.09143695835,true
video,171130111168250,1000000000,171130.10912270835,true
audio,171130069967541,1000000000,171130.11153141668,true
video,171130127834833,1000000000,171130.12621475002,true
audio,171130089967541,1000000000,171130.13289629167,true
video,171130144501458,1000000000,171130.143225375,true
audio,171130109967541,1000000000,171130.15422904168,true
video,171130161168041,1000000000,171130.16098475002,true
audio,171130129967541,1000000000,171130.17551070833,true
video,171130177834583,1000000000,171130.17767420833,true
audio,171130149967541,1000000000,171130.18621608336,true
video,171130194501208,1000000000,171130.19468720834,true
audio,171130169967541,1000000000,171130.207552375,true
video,171130211167916,1000000000,171130.21133804167,true
audio,171130189967500,1000000000,171130.22891445833,true
video,171130236167833,1000000000,171130.2312425417,true
video,171130252834250,1000000000,171130.24811475002,true
audio,171130209967541,1000000000,171130.25021908333,true
video,171130269500875,1000000000,171130.26473683334,true
audio,171130229967541,1000000000,171130.271489625,true
video,171130286167458,1000000000,171130.28183891668,true
audio,171130249967500,1000000000,171130.29287212502,true
audio,171130269967541,1000000000,171130.2929245,true
video,171130302834041,1000000000,171130.29848145833,true
audio,171130289967541,1000000000,171130.31414683335,true
video,171130319500666,1000000000,171130.31516250002,true
video,171130336167333,1000000000,171130.33265758335,true
audio,171130309967541,1000000000,171130.33547608333,true
video,171130352833833,1000000000,171130.3494004167,true
audio,171130329967541,1000000000,171130.35686729167,true
video,171130369500416,1000000000,171130.36609687502,true
audio,171130349967541,1000000000,171130.37816595833,true
video,171130386167125,1000000000,171130.38289170834,true
audio,171130369967541,1000000000,171130.39951829167,true
video,171130402833625,1000000000,171130.39997662502,true
video,171130419500166,1000000000,171130.416984,true
audio,171130389967541,1000000000,171130.42084308335,true
video,171130436166875,1000000000,171130.43461866668,true
audio,171130409967541,1000000000,171130.44219408336,true
video,171130452833375,1000000000,171130.45145716667,true
audio,171130429967541,1000000000,171130.46348579167,true
video,171130469499958,1000000000,171130.46881970833,true
audio,171130449967541,1000000000,171130.48491641667,true
video,171130486166541,1000000000,171130.4859019167,true
video,171130502833125,1000000000,171130.50302220834,true
audio,171130469967500,1000000000,171130.506242375,true
video,171130519499875,1000000000,171130.51967200002,true
audio,171130489967541,1000000000,171130.5275005,true
video,171130536166333,1000000000,171130.53634883335,true
audio,171130509967541,1000000000,171130.548887,true
video,171130561166375,1000000000,171130.55750583333,true
audio,171130529967500,1000000000,171130.57031716668,true
video,171130577832750,1000000000,171130.57525079168,true
audio,171130549967541,1000000000,171130.59156908334,true
video,171130594499375,1000000000,171130.593150125,true
video,171130611165958,1000000000,171130.60959275,true
audio,171130569967541,1000000000,171130.61287320833,true
audio,171130589967541,1000000000,171130.61291675002,true
video,171130627832541,1000000000,171130.62692841666,true
audio,171130609967541,1000000000,171130.63428716667,true
video,171130644499125,1000000000,171130.64356666667,true
audio,171130629967541,1000000000,171130.65553583336,true
video,171130661165708,1000000000,171130.66118108336,true
audio,171130649967541,1000000000,171130.67686020833,true
video,171130677832291,1000000000,171130.67799254166,true
video,171130694498916,1000000000,171130.694706125,true
audio,171130669967541,1000000000,171130.69822966668,true
video,171130719498791,1000000000,171130.71539645834,true
audio,171130689967500,1000000000,171130.71956662502,true
video,171130736165375,1000000000,171130.73218995833,true
audio,171130709967541,1000000000,171130.74094845835,true
video,171130752831958,1000000000,171130.750226,true
audio,171130729967541,1000000000,171130.76218870835,true
video,171130769498583,1000000000,171130.76699025,true
audio,171130749967500,1000000000,171130.78353116667,true
video,171130786165166,1000000000,171130.78456833336,true
video,171130802831750,1000000000,171130.801398125,true
audio,171130769967541,1000000000,171130.8048760417,true
video,171130819498333,1000000000,171130.81866025002,true
audio,171130789967541,1000000000,171130.826156875,true
video,171130836165041,1000000000,171130.83606620834,true
audio,171130809967541,1000000000,171130.847526625,true
video,171130852831541,1000000000,171130.85309154168,true
audio,171130829967541,1000000000,171130.86886266668,true
video,171130877831375,1000000000,171130.87360441667,true
audio,171130849967541,1000000000,171130.8902085,true
video,171130894498000,1000000000,171130.89217533334,true
video,171130911164583,1000000000,171130.9097435,true
audio,171130869967541,1000000000,171130.91150891667,true
video,171130927831166,1000000000,171130.9265281667,true
audio,171130889967541,1000000000,171130.9328649167,true
audio,171130909967541,1000000000,171130.9329149167,true
video,171130944497791,1000000000,171130.94358158336,true
audio,171130929967541,1000000000,171130.9542157917,true
video,171130961164375,1000000000,171130.9607177917,true
audio,171130949967541,1000000000,171130.97552487502,true
video,171130977830958,1000000000,171130.97730258334,true
video,171130994497541,1000000000,171130.99463312502,true
audio,171130969967500,1000000000,171130.99692425,true
video,171131011164250,1000000000,171131.01139662502,true
audio,171130989967541,1000000000,171131.01818825002,true
video,171131027830750,1000000000,171131.02802133333,true
audio,171131009967541,1000000000,171131.03954416668,true
video,171131052830625,1000000000,171131.04858895834,true
audio,171131029967500,1000000000,171131.0608305,true
video,171131069497208,1000000000,171131.06630887502,true
audio,171131049967541,1000000000,171131.08217366668,true
video,171131086163791,1000000000,171131.08319395833,true
video,171131102830416,1000000000,171131.10015841667,true
audio,171131069967541,1000000000,171131.10348204168,true
video,171131119496916,1000000000,171131.11736595834,true
audio,171131089967541,1000000000,171131.12482829168,true
video,171131136163625,1000000000,171131.13464150002,true
audio,171131109967541,1000000000,171131.14617870835,true
video,171131152830125,1000000000,171131.15140650002,true
audio,171131129967541,1000000000,171131.16756175002,true
video,171131169496708,1000000000,171131.16896520834,true
video,171131186163416,1000000000,171131.18632266668,true
audio,171131149967541,1000000000,171131.188842625,true
video,171131202829916,1000000000,171131.20305195835,true
audio,171131169967541,1000000000,171131.21018166668,true
video,171131227829791,1000000000,171131.22303504168,true
audio,171131189967500,1000000000,171131.23161975,true
video,171131244496375,1000000000,171131.24010554168,true
audio,171131209967541,1000000000,171131.25286758333,true
video,171131261163083,1000000000,171131.25735466668,true
audio,171131229967541,1000000000,171131.27420145835,true
video,171131277829541,1000000000,171131.27521383335,true
video,171131294496125,1000000000,171131.2921676667,true
audio,171131249967500,1000000000,171131.2955239167,true
audio,171131269967541,1000000000,171131.295558,true
video,171131311162750,1000000000,171131.30906608334,true
audio,171131289967541,1000000000,171131.31689404167,true
video,171131327829333,1000000000,171131.32620520834,true
audio,171131309967541,1000000000,171131.33829583335,true
video,171131344495916,1000000000,171131.3429375,true
audio,171131329967541,1000000000,171131.35952079168,true
video,171131361162500,1000000000,171131.36053654167,true
video,171131377829083,1000000000,171131.37804137502,true
audio,171131349967541,1000000000,171131.38087525,true
video,171131394495708,1000000000,171131.39461737502,true
audio,171131369967541,1000000000,171131.40222354166,true
video,171131411162291,1000000000,171131.41143629167,true
audio,171131389967541,1000000000,171131.42352870834,true
video,171131436162291,1000000000,171131.431438125,true
audio,171131409967541,1000000000,171131.44486383334,true
video,171131452828750,1000000000,171131.449543625,true
audio,171131429967541,1000000000,171131.46628687502,true
video,171131469495333,1000000000,171131.4665726667,true
video,171131486161958,1000000000,171131.48409383334,true
audio,171131449967541,1000000000,171131.48750641668,true
video,171131502828500,1000000000,171131.50159816668,true
audio,171131469967500,1000000000,171131.50891070833,true
video,171131519495125,1000000000,171131.5184465,true
audio,171131489967541,1000000000,171131.53022804167,true
video,171131536161708,1000000000,171131.53608708334,true
audio,171131509967541,1000000000,171131.551535,true
video,171131552828291,1000000000,171131.55304616666,true
video,171131569494916,1000000000,171131.56968529167,true
audio,171131529967500,1000000000,171131.57284225,true
video,171131586161500,1000000000,171131.58638754167,true
audio,171131549967541,1000000000,171131.59422700002,true
video,171131602828208,1000000000,171131.60333020834,true
audio,171131569967541,1000000000,171131.61555883335,true
audio,171131589967541,1000000000,171131.615606375,true
video,171131619494666,1000000000,171131.61962083334,true
video,171131636161375,1000000000,171131.63635820834,true
audio,171131609967541,1000000000,171131.6368124167,true
video,171131652827833,1000000000,171131.6530985417,true
audio,171131629967541,1000000000,171131.65817862502,true
video,171131677827708,1000000000,171131.67348416668,true
audio,171131649967541,1000000000,171131.679553625,true
video,171131694494291,1000000000,171131.6904256667,true
audio,171131669967541,1000000000,171131.7008625,true
video,171131711160875,1000000000,171131.70801670835,true
audio,171131689967500,1000000000,171131.7221726667,true
video,171131727827583,1000000000,171131.72495704168,true
video,171131744494083,1000000000,171131.74201733334,true
audio,171131709967541,1000000000,171131.74351816668,true
video,171131761160750,1000000000,171131.75850316667,true
audio,171131729967541,1000000000,171131.76485325,true
video,171131777827250,1000000000,171131.77604266666,true
audio,171131749967500,1000000000,171131.78617245835,true
video,171131794493833,1000000000,171131.79287870834,true
audio,171131769967541,1000000000,171131.80759408334,true
video,171131811160541,1000000000,171131.80993645833,true
video,171131827827041,1000000000,171131.82738954166,true
audio,171131789967541,1000000000,171131.82886204167,true
video,171131844493625,1000000000,171131.84419179166,true
audio,171131809967541,1000000000,171131.85021187502,true
video,171131861160208,1000000000,171131.861394,true
audio,171131829967541,1000000000,171131.87162591668,true
video,171131886160208,1000000000,171131.8815336667,true
audio,171131849967541,1000000000,171131.89286408335,true
video,171131902826708,1000000000,171131.899823,true
audio,171131869967541,1000000000,171131.91422162502,true
video,171131919493250,1000000000,171131.91733708335,true
video,171131936159958,1000000000,171131.93419425,true
audio,171131889967541,1000000000,171131.93549945834,true
audio,171131909967541,1000000000,171131.93556479167,true
video,171131952826458,1000000000,171131.95185770834,true
audio,171131929967541,1000000000,171131.95685466667,true
video,171131969493041,1000000000,171131.96892116667,true
audio,171131949967541,1000000000,171131.97820375,true
video,171131986159625,1000000000,171131.98628854167,true
audio,171131969967500,1000000000,171131.999589,true
video,171132002826333,1000000000,171132.0031812917,true
audio,171131989967541,1000000000,171132.02082666667,true
video,171132027826125,1000000000,171132.02397666668,true
video,171132044492708,1000000000,171132.04158170836,true
audio,171132009967541,1000000000,171132.042124625,true
video,171132061159416,1000000000,171132.05859175,true
audio,171132029967500,1000000000,171132.06351862501,true
video,171132077825916,1000000000,171132.07608233334,true
audio,171132049967541,1000000000,171132.084910625,true
video,171132094492500,1000000000,171132.09340150002,true
audio,171132069967541,1000000000,171132.10619387502,true
video,171132111159166,1000000000,171132.11046154168,true
audio,171132089967541,1000000000,171132.12751966668,true
video,171132127825666,1000000000,171132.12780783334,true
video,171132144492416,1000000000,171132.14479295834,true
audio,171132109967541,1000000000,171132.14892529167,true
video,171132169492125,1000000000,171132.16464125,true
audio,171132129967541,1000000000,171132.1702675417,true
video,171132186158833,1000000000,171132.18248154168,true
audio,171132149967541,1000000000,171132.19159200002,true
video,171132202825291,1000000000,171132.19956670835,true
audio,171132169967541,1000000000,171132.21284045835,true
video,171132219491875,1000000000,171132.21605750002,true
video,171132236158583,1000000000,171132.23283350002,true
audio,171132189967500,1000000000,171132.234166125,true
video,171132252825041,1000000000,171132.25003308334,true
audio,171132209967541,1000000000,171132.25564241668,true
video,171132269491708,1000000000,171132.26742450002,true
audio,171132229967541,1000000000,171132.27682804168,true
video,171132286158250,1000000000,171132.284735625,true
audio,171132249967500,1000000000,171132.29818433334,true
audio,171132269967541,1000000000,171132.298229375,true
video,171132302824833,1000000000,171132.30147833333,true
video,171132319491458,1000000000,171132.31833979167,true
audio,171132289967541,1000000000,171132.319496125,true
video,171132336158041,1000000000,171132.33582558334,true
audio,171132309967541,1000000000,171132.34096979166,true
video,171132352824625,1000000000,171132.352770625,true
audio,171132329967541,1000000000,171132.3622206667,true
video,171132369491208,1000000000,171132.36970083334,true
audio,171132349967541,1000000000,171132.3835465,true
video,171132394491125,1000000000,171132.3906762917,true
audio,171132369967541,1000000000,171132.40492279167,true
video,171132411157708,1000000000,171132.40731591667,true
video,171132427824250,1000000000,171132.42467520834,true
audio,171132389967541,1000000000,171132.42623550002,true
video,171132444490875,1000000000,171132.44197629168,true
audio,171132409967541,1000000000,171132.44756687502,true
video,171132461157458,1000000000,171132.45969854167,true
audio,171132429967541,1000000000,171132.46889258333,true
video,171132477824041,1000000000,171132.47672954167,true
audio,171132449967541,1000000000,171132.49021466667,true
video,171132494490625,1000000000,171132.49367675002,true
video,171132511157333,1000000000,171132.51085191668,true
audio,171132469967500,1000000000,171132.511580875,true
video,171132527823833,1000000000,171132.52807187501,true
audio,171132489967541,1000000000,171132.53297595834,true
video,171132544490416,1000000000,171132.54465675002,true
audio,171132509967541,1000000000,171132.55423216667,true
video,171132561157166,1000000000,171132.56131495835,true
audio,171132529967500,1000000000,171132.57554341666,true
video,171132586156916,1000000000,171132.58222825002,true
audio,171132549967541,1000000000,171132.59683766667,true
video,171132602823458,1000000000,171132.59933687502,true
video,171132619490083,1000000000,171132.6162935,true
audio,171132569967541,1000000000,171132.6182594167,true
audio,171132589967541,1000000000,171132.6183575,true
video,171132636156791,1000000000,171132.6332417917,true
audio,171132609967541,1000000000,171132.63950425002,true
video,171132652823291,1000000000,171132.65022,true
audio,171132629967541,1000000000,171132.66083916667,true
video,171132669489833,1000000000,171132.66699945834,true
audio,171132649967541,1000000000,171132.682229,true
video,171132686156458,1000000000,171132.68362045835,true
video,171132702823041,1000000000,171132.70050562502,true
audio,171132669967541,1000000000,171132.70355945834,true
video,171132719489750,1000000000,171132.71733220835,true
audio,171132689967500,1000000000,171132.7248805,true
video,171132736156208,1000000000,171132.73427062502,true
audio,171132709967541,1000000000,171132.7462057917,true
video,171132752822791,1000000000,171132.75128275002,true
audio,171132729967541,1000000000,171132.76753862502,true
video,171132769489375,1000000000,171132.76852083334,true
video,171132786156083,1000000000,171132.78476341668,true
audio,171132749967500,1000000000,171132.78891575002,true
video,171132802822541,1000000000,171132.80185400002,true
audio,171132769967541,1000000000,171132.8102335,true
video,171132819489166,1000000000,171132.81950525002,true
audio,171132789967541,1000000000,171132.83160779168,true
video,171132836155750,1000000000,171132.83627075,true
audio,171132809967541,1000000000,171132.85292266667,true
video,171132852822291,1000000000,171132.85308333335,true
video,171132877822208,1000000000,171132.87375266667,true
audio,171132829967541,1000000000,171132.874092125,true
video,171132894488833,1000000000,171132.89197079168,true
audio,171132849967541,1000000000,171132.89559983334,true
video,171132911155416,1000000000,171132.90865633334,true
audio,171132869967541,1000000000,171132.91684825002,true
video,171132927821958,1000000000,171132.92633970836,true
audio,171132889967541,1000000000,171132.9381856667,true
audio,171132909967541,1000000000,171132.93825183334,true
video,171132944488583,1000000000,171132.94361812502,true
audio,171132929967541,1000000000,171132.95950720835,true
video,171132961155166,1000000000,171132.96054454168,true
video,171132977821750,1000000000,171132.97778429167,true
audio,171132949967541,1000000000,171132.98082170833,true
video,171132994488375,1000000000,171132.9947617917,true
audio,171132969967500,1000000000,171133.00216987502,true
video,171133019488250,1000000000,171133.015334625,true
audio,171132989967541,1000000000,171133.02347891667,true
video,171133036154833,1000000000,171133.03313083336,true
audio,171133009967541,1000000000,171133.0448470417,true
video,171133052821416,1000000000,171133.05009770836,true
audio,171133029967500,1000000000,171133.066175,true
video,171133069488041,1000000000,171133.06696908333,true
video,171133086154625,1000000000,171133.08383062502,true
audio,171133049967541,1000000000,171133.08750491668,true
video,171133102821291,1000000000,171133.100420125,true
audio,171133069967541,1000000000,171133.10886379168,true
video,171133119487791,1000000000,171133.1176285,true
audio,171133089967541,1000000000,171133.13021600002,true
video,171133136154541,1000000000,171133.13526866667,true
audio,171133109967541,1000000000,171133.15148612502,true
video,171133152821000,1000000000,171133.15273120833,true
video,171133169487583,1000000000,171133.16946529166,true
audio,171133129967541,1000000000,171133.17285133334,true
video,171133186154166,1000000000,171133.18634808334,true
audio,171133149967541,1000000000,171133.19417991667,true
video,171133202820750,1000000000,171133.20301108333,true
audio,171133169967541,1000000000,171133.21552370835,true
video,171133227820625,1000000000,171133.22329470835,true
audio,171133189967500,1000000000,171133.2368525,true
video,171133244487250,1000000000,171133.24032183335,true
video,171133261153833,1000000000,171133.25803391667,true
audio,171133209967541,1000000000,171133.25811350002,true
video,171133277820375,1000000000,171133.27516395834,true
audio,171133229967541,1000000000,171133.27951058335,true
video,171133294486958,1000000000,171133.29193291668,true
audio,171133249967500,1000000000,171133.30087245835,true
audio,171133269967541,1000000000,171133.30092675,true
video,171133311153583,1000000000,171133.3091496667,true
audio,171133289967541,1000000000,171133.32216308336,true
video,171133327820166,1000000000,171133.32678966667,true
video,171133344486750,1000000000,171133.34350483335,true
audio,171133309967541,1000000000,171133.3435757917,true
video,171133361153458,1000000000,171133.3611769167,true
audio,171133329967541,1000000000,171133.36492183333,true
video,171133377820041,1000000000,171133.37804145835,true
audio,171133349967541,1000000000,171133.38614954168,true
video,171133402819958,1000000000,171133.398299625,true
audio,171133369967541,1000000000,171133.40756270834,true
video,171133419486416,1000000000,171133.41519558334,true
audio,171133389967541,1000000000,171133.42883741666,true
video,171133436153125,1000000000,171133.43192029168,true
video,171133452819583,1000000000,171133.44975845833,true
audio,171133409967541,1000000000,171133.450105375,true
video,171133469486166,1000000000,171133.46681500002,true
audio,171133429967541,1000000000,171133.47149158333,true
video,171133486152875,1000000000,171133.48438595835,true
audio,171133449967541,1000000000,171133.49283225002,true
video,171133502819375,1000000000,171133.50112625002,true
audio,171133469967500,1000000000,171133.51420187502,true
video,171133519485958,1000000000,171133.51790483334,true
video,171133536152541,1000000000,171133.53520900002,true
audio,171133489967541,1000000000,171133.5354710417,true
video,171133552819125,1000000000,171133.55239254166,true
audio,171133509967541,1000000000,171133.556840875,true
video,171133569485750,1000000000,171133.56929770834,true
audio,171133529967500,1000000000,171133.57817291666,true
video,171133586152333,1000000000,171133.58633508335,true
audio,171133549967541,1000000000,171133.59950825002,true
video,171133611152375,1000000000,171133.60722579167,true
audio,171133569967541,1000000000,171133.620845875,true
audio,171133589967541,1000000000,171133.62089533336,true
video,171133627818791,1000000000,171133.62414995834,true
video,171133644485500,1000000000,171133.64097329168,true
audio,171133609967541,1000000000,171133.64214970835,true
video,171133661152000,1000000000,171133.65776950002,true
audio,171133629967541,1000000000,171133.66345954168,true
video,171133677818583,1000000000,171133.67506920834,true
audio,171133649967541,1000000000,171133.68485116668,true
video,171133694485208,1000000000,171133.692191375,true
audio,171133669967541,1000000000,171133.7061955,true
video,171133711151791,1000000000,171133.70942366667,true
video,171133727818458,1000000000,171133.72728458335,true
audio,171133689967500,1000000000,171133.727450875,true
video,171133744484958,1000000000,171133.74449512502,true
audio,171133709967541,1000000000,171133.74881820835,true
