type,pts_value,pts_timescale,host_seconds,appended
video,170564847015083,1000000000,170564.84641054168,true
audio,170564824209083,1000000000,170564.85514283334,true
video,170564863681791,1000000000,170564.86388716666,true
audio,170564844209083,1000000000,170564.876460625,true
video,170564888681583,1000000000,170564.88354770833,true
audio,170564864209083,1000000000,170564.89775391668,true
video,170564905348291,1000000000,170564.90029308334,true
video,170564922014791,1000000000,170564.91741916668,true
audio,170564884209083,1000000000,170564.919100625,true
video,170564938681416,1000000000,170564.93422570833,true
audio,170564904209083,1000000000,170564.94042029168,true
video,170564955348000,1000000000,170564.950950875,true
audio,170564924209083,1000000000,170564.96180766667,true
video,170564972014583,1000000000,170564.96876179168,true
audio,170564944209083,1000000000,170564.98310500002,true
video,170564988681291,1000000000,170564.98577991666,true
video,170565005347750,1000000000,170565.00264737502,true
audio,170564964209083,1000000000,170565.004494625,true
video,170565022014333,1000000000,170565.01997120836,true
audio,170564984209083,1000000000,170565.02583558334,true
video,170565038680958,1000000000,170565.03698937502,true
audio,170565004209041,1000000000,170565.04718645834,true
audio,170565024209083,1000000000,170565.04724029166,true
video,170565055347541,1000000000,170565.05372254166,true
audio,170565044209083,1000000000,170565.06847820836,true
video,170565072014166,1000000000,170565.07121208333,true
video,170565088680750,1000000000,170565.0888885,true
audio,170565064209041,1000000000,170565.08976908334,true
video,170565113680750,1000000000,170565.108266375,true
audio,170565084209083,1000000000,170565.11108587502,true
video,170565130347250,1000000000,170565.12520516667,true
audio,170565104209083,1000000000,170565.132515625,true
video,170565147013833,1000000000,170565.143038125,true
audio,170565124209083,1000000000,170565.15379829166,true
video,170565163680458,1000000000,170565.16041691668,true
audio,170565144209083,1000000000,170565.17509304167,true
video,170565180347041,1000000000,170565.177567625,true
video,170565197013666,1000000000,170565.194323125,true
audio,170565164209083,1000000000,170565.19644095833,true
video,170565213680250,1000000000,170565.21179654167,true
audio,170565184209083,1000000000,170565.2177386667,true
video,170565230346833,1000000000,170565.22937858335,true
audio,170565204209083,1000000000,170565.23917441667,true
video,170565247013458,1000000000,170565.24620470835,true
audio,170565224209083,1000000000,170565.26055904166,true
video,170565263680041,1000000000,170565.263351,true
video,170565280346666,1000000000,170565.2804867917,true
audio,170565244209083,1000000000,170565.28179112502,true
video,170565297013250,1000000000,170565.29717820833,true
audio,170565264209083,1000000000,170565.30316595835,true
video,170565313679958,1000000000,170565.31389504168,true
audio,170565284209041,1000000000,170565.32444879168,true
video,170565338679750,1000000000,170565.3336650417,true
audio,170565304209083,1000000000,170565.345796375,true
video,170565355346333,1000000000,170565.3521644167,true
audio,170565324209083,1000000000,170565.367092,true
video,170565372013083,1000000000,170565.36912366666,true
video,170565388679541,1000000000,170565.38557670833,true
audio,170565344209083,1000000000,170565.38846208336,true
video,170565405346250,1000000000,170565.40239458333,true
audio,170565364209083,1000000000,170565.40981575,true
audio,170565384209083,1000000000,170565.4098829167,true
video,170565422012750,1000000000,170565.41907912501,true
audio,170565404209083,1000000000,170565.43111345835,true
video,170565438679458,1000000000,170565.43574908335,true
audio,170565424209083,1000000000,170565.45252379167,true
video,170565455345958,1000000000,170565.452907375,true
video,170565472012541,1000000000,170565.47068795835,true
audio,170565444209083,1000000000,170565.4738006667,true
video,170565488679250,1000000000,170565.48725145834,true
audio,170565464209083,1000000000,170565.49511070835,true
video,170565505345750,1000000000,170565.50395462502,true
audio,170565484209083,1000000000,170565.51642183334,true
video,170565522012333,1000000000,170565.5212645,true
audio,170565504209041,1000000000,170565.53779183334,true
video,170565538678958,1000000000,170565.53789508334,true
video,170565555345500,1000000000,170565.55505350002,true
audio,170565524209083,1000000000,170565.55907629168,true
video,170565572012250,1000000000,170565.57238391667,true
audio,170565544209083,1000000000,170565.5805175,true
video,170565588678708,1000000000,170565.58892187502,true
audio,170565564209041,1000000000,170565.601949625,true
video,170565613678708,1000000000,170565.60889233334,true
audio,170565584209083,1000000000,170565.623120875,true
video,170565630345208,1000000000,170565.62568662502,true
video,170565647011791,1000000000,170565.64378520835,true
audio,170565604209083,1000000000,170565.64454766668,true
video,170565663678416,1000000000,170565.66070116666,true
audio,170565624209083,1000000000,170565.66583108334,true
video,170565680345000,1000000000,170565.67729545836,true
audio,170565644209083,1000000000,170565.68711662502,true
video,170565697011625,1000000000,170565.69511533334,true
audio,170565664209083,1000000000,170565.70841783335,true
video,170565713678208,1000000000,170565.71187720835,true
video,170565730344791,1000000000,170565.72917233335,true
audio,170565684209083,1000000000,170565.729705875,true
audio,170565704209083,1000000000,170565.72973079167,true
video,170565747011416,1000000000,170565.74680795835,true
audio,170565724209083,1000000000,170565.7510912917,true
video,170565763678000,1000000000,170565.7639681667,true
audio,170565744209083,1000000000,170565.77246487502,true
video,170565788677916,1000000000,170565.78388975002,true
audio,170565764209083,1000000000,170565.79375983335,true
video,170565805344500,1000000000,170565.80141241668,true
audio,170565784209041,1000000000,170565.81512725,true
video,170565822011125,1000000000,170565.81797408333,true
video,170565838677708,1000000000,170565.8356355,true
audio,170565804209083,1000000000,170565.83643075,true
video,170565855344291,1000000000,170565.85261325,true
audio,170565824209083,1000000000,170565.8577521667,true
video,170565872010916,1000000000,170565.87033612502,true
audio,170565844209083,1000000000,170565.879128125,true
video,170565888677500,1000000000,170565.88803545834,true
audio,170565864209083,1000000000,170565.90051116666,true
video,170565905344208,1000000000,170565.9051625,true
audio,170565884209083,1000000000,170565.92183508334,true
video,170565922010708,1000000000,170565.9222685,true
video,170565947010750,1000000000,170565.94247754168,true
audio,170565904209083,1000000000,170565.94312100002,true
video,170565963677208,1000000000,170565.960073375,true
audio,170565924209083,1000000000,170565.96446954168,true
video,170565980343791,1000000000,170565.97740333335,true
audio,170565944209083,1000000000,170565.98577675002,true
video,170565997010416,1000000000,170565.99406495833,true
audio,170565964209083,1000000000,170566.00706929166,true
video,170566013677000,1000000000,170566.010882375,true
video,170566030343708,1000000000,170566.02801912502,true
audio,170565984209083,1000000000,170566.02842075002,true
video,170566047010208,1000000000,170566.04506825,true
audio,170566004209041,1000000000,170566.049777125,true
audio,170566024209083,1000000000,170566.0498192917,true
video,170566063676916,1000000000,170566.06225383334,true
audio,170566044209083,1000000000,170566.07103020835,true
video,170566080343416,1000000000,170566.07886366668,true
audio,170566064209041,1000000000,170566.09243441667,true
video,170566097009958,1000000000,170566.09564916667,true
video,170566113676666,1000000000,170566.1133329167,true
audio,170566084209083,1000000000,170566.113764625,true
video,170566130343166,1000000000,170566.13049683336,true
audio,170566104209083,1000000000,170566.13511475,true
video,170566155343166,1000000000,170566.14978075,true
audio,170566124209083,1000000000,170566.15642191668,true
video,170566172009666,1000000000,170566.16658991668,true
audio,170566144209083,1000000000,170566.177807375,true
video,170566188676375,1000000000,170566.18394450002,true
audio,170566164209083,1000000000,170566.1990939167,true
video,170566205342875,1000000000,170566.20057583335,true
video,170566222009458,1000000000,170566.21731358336,true
audio,170566184209083,1000000000,170566.22048229168,true
video,170566238676166,1000000000,170566.23500029166,true
audio,170566204209083,1000000000,170566.24178516667,true
video,170566255342666,1000000000,170566.252435375,true
audio,170566224209083,1000000000,170566.26311933334,true
video,170566272009250,1000000000,170566.2691127917,true
audio,170566244209083,1000000000,170566.28445875001,true
video,170566288675875,1000000000,170566.285614875,true
video,170566305342458,1000000000,170566.30282204167,true
audio,170566264209083,1000000000,170566.30572579167,true
video,170566322009083,1000000000,170566.32038879168,true
audio,170566284209041,1000000000,170566.32716533335,true
video,170566338675666,1000000000,170566.337059125,true
audio,170566304209083,1000000000,170566.34844937501,true
video,170566355342250,1000000000,170566.35434170836,true
audio,170566324209083,1000000000,170566.3698075,true
video,170566372008875,1000000000,170566.37153120834,true
video,170566388675458,1000000000,170566.38885054167,true
audio,170566344209083,1000000000,170566.391099,true
video,170566405342166,1000000000,170566.40549704168,true
audio,170566364209083,1000000000,170566.41241400002,true
audio,170566384209083,1000000000,170566.41246508335,true
video,170566422008708,1000000000,170566.42217883334,true
audio,170566404209083,1000000000,170566.4337735,true
video,170566447008583,1000000000,170566.44167033336,true
audio,170566424209083,1000000000,170566.45508462502,true
video,170566463675166,1000000000,170566.45948608333,true
video,170566480341750,1000000000,170566.47634316667,true
audio,170566444209083,1000000000,170566.47640245836,true
video,170566497008375,1000000000,170566.49311900002,true
audio,170566464209083,1000000000,170566.49780912502,true
video,170566513674958,1000000000,170566.5099047917,true
audio,170566484209083,1000000000,170566.51913445836,true
video,170566530341666,1000000000,170566.526802375,true
audio,170566504209041,1000000000,170566.5404535,true
video,170566547008166,1000000000,170566.54390645833,true
video,170566563674875,1000000000,170566.56069029166,true
audio,170566524209083,1000000000,170566.56172083336,true
video,170566580341375,1000000000,170566.5777254167,true
audio,170566544209083,1000000000,170566.5831106667,true
video,170566597007958,1000000000,170566.59500133333,true
audio,170566564209041,1000000000,170566.60442816667,true
video,170566613674666,1000000000,170566.61178937502,true
audio,170566584209083,1000000000,170566.62579220833,true
video,170566630341166,1000000000,170566.62890670836,true
video,170566647007708,1000000000,170566.64642054169,true
audio,170566604209083,1000000000,170566.64714295833,true
video,170566663674333,1000000000,170566.66363508336,true
audio,170566624209083,1000000000,170566.66845454168,true
video,170566680340958,1000000000,170566.68060970833,true
audio,170566644209083,1000000000,170566.68974429168,true
video,170566697007541,1000000000,170566.69734429166,true
audio,170566664209083,1000000000,170566.71107062502,true
video,170566722007416,1000000000,170566.717049375,true
audio,170566684209083,1000000000,170566.73243029168,true
audio,170566704209083,1000000000,170566.73248666667,true
video,170566738674125,1000000000,170566.73542929167,true
video,170566755340708,1000000000,170566.75268604167,true
audio,170566724209083,1000000000,170566.75375695835,true
video,170566772007208,1000000000,170566.76892870833,true
audio,170566744209083,1000000000,170566.7751395,true
video,170566788674000,1000000000,170566.7857842917,true
audio,170566764209083,1000000000,170566.7964330417,true
video,170566805340458,1000000000,170566.80245437502,true
audio,170566784209041,1000000000,170566.817825375,true
video,170566822007166,1000000000,170566.81923145836,true
video,170566838673625,1000000000,170566.83589012502,true
audio,170566804209083,1000000000,170566.83907091667,true
video,170566855340208,1000000000,170566.85283554168,true
audio,170566824209083,1000000000,170566.860511125,true
video,170566872006833,1000000000,170566.8701545,true
audio,170566844209083,1000000000,170566.88179787502,true
video,170566888673541,1000000000,170566.88719395833,true
audio,170566864209083,1000000000,170566.90315070836,true
video,170566905340166,1000000000,170566.903983,true
video,170566922006666,1000000000,170566.92179320834,true
audio,170566884209083,1000000000,170566.92447258334,true
video,170566938673250,1000000000,170566.93899458335,true
audio,170566904209083,1000000000,170566.94580787502,true
video,170566955339833,1000000000,170566.95564758335,true
audio,170566924209083,1000000000,170566.96720608335,true
video,170566980339708,1000000000,170566.97531179167,true
audio,170566944209083,1000000000,170566.9884512917,true
video,170566997006500,1000000000,170566.99374254167,true
audio,170566964209083,1000000000,170567.00975395835,true
video,170567013672958,1000000000,170567.01080750002,true
video,170567030339666,1000000000,170567.02784975,true
audio,170566984209083,1000000000,170567.0311142917,true
video,170567047006166,1000000000,170567.04503333336,true
audio,170567004209041,1000000000,170567.05244925,true
audio,170567024209083,1000000000,170567.052497375,true
video,170567063672750,1000000000,170567.06209620833,true
audio,170567044209083,1000000000,170567.07384250002,true
video,170567080339333,1000000000,170567.079142875,true
audio,170567064209041,1000000000,170567.09515608335,true
video,170567097005916,1000000000,170567.09597441668,true
video,170567113672625,1000000000,170567.1132749167,true
audio,170567084209083,1000000000,170567.11651933336,true
video,170567130339125,1000000000,170567.13050341667,true
audio,170567104209083,1000000000,170567.13777841668,true
video,170567147005750,1000000000,170567.14719995833,true
audio,170567124209083,1000000000,170567.15917575,true
video,170567172005625,1000000000,170567.16723762502,true
audio,170567144209083,1000000000,170567.18052712502,true
video,170567188672208,1000000000,170567.18524670834,true
audio,170567164209083,1000000000,170567.20187779167,true
video,170567205338791,1000000000,170567.202353375,true
video,170567222005500,1000000000,170567.21917608334,true
audio,170567184209083,1000000000,170567.22308066668,true
video,170567238672125,1000000000,170567.23588741667,true
audio,170567204209083,1000000000,170567.24445766667,true
video,170567255338625,1000000000,170567.25280175,true
audio,170567224209083,1000000000,170567.26575541668,true
video,170567272005208,1000000000,170567.26963070835,true
video,170567288671833,1000000000,170567.28713529167,true
audio,170567244209083,1000000000,170567.28719391668,true
video,170567305338416,1000000000,170567.30420254168,true
audio,170567264209083,1000000000,170567.30848679168,true
video,170567322005000,1000000000,170567.32079741667,true
audio,170567284209041,1000000000,170567.32977558335,true
video,170567338671625,1000000000,170567.33807358335,true
audio,170567304209083,1000000000,170567.35116983333,true
video,170567355338208,1000000000,170567.35552420834,true
video,170567372004833,1000000000,170567.37221058333,true
audio,170567324209083,1000000000,170567.3723435,true
video,170567397004708,1000000000,170567.39209020833,true
audio,170567344209083,1000000000,170567.39382300002,true
video,170567413671291,1000000000,170567.40875962502,true
audio,170567364209083,1000000000,170567.41507395834,true
audio,170567384209083,1000000000,170567.4151186667,true
video,170567430337916,1000000000,170567.42635483335,true
audio,170567404209083,1000000000,170567.43642154167,true
video,170567447004500,1000000000,170567.44312912502,true
audio,170567424209083,1000000000,170567.45774883335,true
video,170567463671125,1000000000,170567.46081920835,true
video,170567480337708,1000000000,170567.47835833335,true
audio,170567444209083,1000000000,170567.479154125,true
video,170567497004333,1000000000,170567.49551195835,true
audio,170567464209083,1000000000,170567.50043875002,true
video,170567513670916,1000000000,170567.51220108333,true
audio,170567484209083,1000000000,170567.521783375,true
video,170567530337625,1000000000,170567.52931679168,true
audio,170567504209041,1000000000,170567.54314429167,true
video,170567547004250,1000000000,170567.5461502917,true
video,170567563670708,1000000000,170567.56335079166,true
audio,170567524209083,1000000000,170567.56442137502,true
video,170567580337458,1000000000,170567.58058504167,true
audio,170567544209083,1000000000,170567.5857975417,true
video,170567597003916,1000000000,170567.59738541668,true
audio,170567564209041,1000000000,170567.60702433335,true
video,170567622003833,1000000000,170567.61734316667,true
audio,170567584209083,1000000000,170567.6284720417,true
video,170567638670416,1000000000,170567.634976,true
audio,170567604209083,1000000000,170567.64980670833,true
video,170567655337125,1000000000,170567.651832875,true
video,170567672003625,1000000000,170567.66874483335,true
audio,170567624209083,1000000000,170567.67108679167,true
video,170567688670208,1000000000,170567.68582166667,true
audio,170567644209083,1000000000,170567.69247008333,true
video,170567705336916,1000000000,170567.70293741667,true
audio,170567664209083,1000000000,170567.71383054167,true
video,170567722003375,1000000000,170567.71996283333,true
audio,170567684209083,1000000000,170567.73511158334,true
audio,170567704209083,1000000000,170567.735162625,true
video,170567738670083,1000000000,170567.73710616666,true
video,170567755336583,1000000000,170567.753829375,true
audio,170567724209083,1000000000,170567.756398,true
video,170567772003166,1000000000,170567.77054775,true
audio,170567744209083,1000000000,170567.777796,true
video,170567788669791,1000000000,170567.78802625,true
audio,170567764209083,1000000000,170567.7991240417,true
video,170567805336500,1000000000,170567.80499016668,true
audio,170567784209041,1000000000,170567.82044,true
video,170567822002958,1000000000,170567.82207166668,true
video,170567838669625,1000000000,170567.8387885,true
audio,170567804209083,1000000000,170567.8417715,true
video,170567855336166,1000000000,170567.85558237502,true
