type,pts_value,pts_timescale,host_seconds,appended
video,180975994426291,1000000000,180975.99269900002,true
audio,180975976285125,1000000000,180976.00726225,true
video,180976011092916,1000000000,180976.00945625,true
video,180976027759458,1000000000,180976.02656816668,true
audio,180975996285125,1000000000,180976.02846333335,true
video,180976044426083,1000000000,180976.04358233334,true
audio,180976016285125,1000000000,180976.04984741667,true
video,180976061092708,1000000000,180976.06090775,true
audio,180976036285125,1000000000,180976.07118145833,true
video,180976077759291,1000000000,180976.07804733334,true
audio,180976056285083,1000000000,180976.09252266667,true
video,180976102759208,1000000000,180976.0980345,true
audio,180976076285125,1000000000,180976.11388420835,true
video,180976119425791,1000000000,180976.11581104167,true
video,180976136092416,1000000000,180976.13294345833,true
audio,180976096285125,1000000000,180976.13518645836,true
video,180976152759000,1000000000,180976.15019529167,true
audio,180976116285083,1000000000,180976.15651575002,true
video,180976169425625,1000000000,180976.16782937502,true
audio,180976136285125,1000000000,180976.177845875,true
video,180976186092208,1000000000,180976.18425737502,true
audio,180976156285125,1000000000,180976.19918645834,true
video,180976202758791,1000000000,180976.20159854167,true
video,180976219425375,1000000000,180976.21851916666,true
audio,180976176285125,1000000000,180976.220455875,true
video,180976236092000,1000000000,180976.23600262502,true
audio,180976196285125,1000000000,180976.241879,true
audio,180976216285125,1000000000,180976.241919625,true
video,180976252758583,1000000000,180976.253054375,true
audio,180976236285125,1000000000,180976.26320220836,true
video,180976277758500,1000000000,180976.27330820836,true
audio,180976256285125,1000000000,180976.284529125,true
video,180976294425083,1000000000,180976.29051225,true
audio,180976276285125,1000000000,180976.30587575,true
video,180976311091708,1000000000,180976.3076975417,true
video,180976327758291,1000000000,180976.32544000002,true
audio,180976296285125,1000000000,180976.32720395835,true
video,180976344424875,1000000000,180976.34265562502,true
audio,180976316285125,1000000000,180976.34848508335,true
video,180976361091500,1000000000,180976.35958708334,true
audio,180976336285083,1000000000,180976.36979375,true
video,180976377758083,1000000000,180976.37727095836,true
audio,180976356285125,1000000000,180976.391217375,true
video,180976394424708,1000000000,180976.39403337502,true
video,180976411091291,1000000000,180976.411291875,true
audio,180976376285125,1000000000,180976.41250425,true
video,180976436091166,1000000000,180976.43153570834,true
audio,180976396285083,1000000000,180976.433842875,true
video,180976452757750,1000000000,180976.4492700417,true
audio,180976416285125,1000000000,180976.45526104167,true
video,180976469424333,1000000000,180976.46625329167,true
audio,180976436285125,1000000000,180976.4765644167,true
video,180976486090958,1000000000,180976.4831267917,true
audio,180976456285125,1000000000,180976.49789250002,true
video,180976502757541,1000000000,180976.50009241668,true
video,180976519424166,1000000000,180976.51743937502,true
audio,180976476285125,1000000000,180976.51923666667,true
video,180976536090750,1000000000,180976.53532654166,true
audio,180976496285125,1000000000,180976.54051541668,true
video,180976552757416,1000000000,180976.552906875,true
audio,180976516285125,1000000000,180976.5618365417,true
audio,180976536285125,1000000000,180976.56188595833,true
video,180976569423958,1000000000,180976.569743125,true
audio,180976556285083,1000000000,180976.58318454167,true
audio,180976576285125,1000000000,180976.60457916668,true
video,180976611090458,1000000000,180976.60559766667,true
audio,180976596285125,1000000000,180976.6258390417,true
video,180976636090291,1000000000,180976.63965408335,true
audio,180976616285083,1000000000,180976.647220125,true
video,180976652756958,1000000000,180976.65810283335,true
audio,180976636285125,1000000000,180976.66853000002,true
video,180976677756791,1000000000,180976.67587270835,true
audio,180976656285125,1000000000,180976.68984154167,true
video,180976694423500,1000000000,180976.6938882917,true
video,180976711090041,1000000000,180976.710751375,true
audio,180976676285125,1000000000,180976.71114633334,true
video,180976727756666,1000000000,180976.72818620835,true
audio,180976696285125,1000000000,180976.73256912502,true
video,180976744423291,1000000000,180976.74483183335,true
audio,180976716285125,1000000000,180976.75385108334,true
video,180976769423208,1000000000,180976.7665976667,true
audio,180976736285125,1000000000,180976.77516383334,true
video,180976786089791,1000000000,180976.784079125,true
audio,180976756285125,1000000000,180976.79650208334,true
video,180976802756375,1000000000,180976.801561,true
audio,180976776285125,1000000000,180976.81780345834,true
video,180976819422958,1000000000,180976.81953316668,true
video,180976836089583,1000000000,180976.83655254167,true
audio,180976796285125,1000000000,180976.83919379167,true
video,180976861089458,1000000000,180976.85677983335,true
audio,180976816285125,1000000000,180976.86054158333,true
video,180976877756041,1000000000,180976.87464658334,true
audio,180976836285083,1000000000,180976.88185058333,true
video,180976894422708,1000000000,180976.89199175002,true
audio,180976856285125,1000000000,180976.90320458333,true
video,180976911089250,1000000000,180976.90868154168,true
audio,180976876285125,1000000000,180976.92454225002,true
audio,180976896285083,1000000000,180976.92458570836,true
video,180976927755875,1000000000,180976.92585983334,true
video,180976944422458,1000000000,180976.94346929167,true
audio,180976916285125,1000000000,180976.94584625002,true
video,180976961089000,1000000000,180976.961626,true
audio,180976936285125,1000000000,180976.96720025002,true
video,180976986089000,1000000000,180976.98160225002,true
audio,180976956285125,1000000000,180976.98851891668,true
video,180977002755541,1000000000,180976.99908329168,true
audio,180976976285125,1000000000,180977.00987320836,true
video,180977019422125,1000000000,180977.01563533334,true
audio,180976996285125,1000000000,180977.03120520833,true
video,180977036088708,1000000000,180977.03262058334,true
video,180977052755333,1000000000,180977.04960283334,true
audio,180977016285125,1000000000,180977.05253325,true
video,180977069421958,1000000000,180977.06740612502,true
audio,180977036285125,1000000000,180977.07383533334,true
video,180977086088541,1000000000,180977.0842571667,true
audio,180977056285083,1000000000,180977.095206375,true
video,180977102755166,1000000000,180977.10084758335,true
audio,180977076285125,1000000000,180977.11650758336,true
video,180977119421791,1000000000,180977.1183165417,true
video,180977136088333,1000000000,180977.13620958335,true
audio,180977096285125,1000000000,180977.13784658335,true
video,180977152754916,1000000000,180977.15306358333,true
audio,180977116285083,1000000000,180977.1591525,true
video,180977177754916,1000000000,180977.17336658333,true
audio,180977136285125,1000000000,180977.18048495834,true
video,180977194421416,1000000000,180977.19120070833,true
audio,180977156285125,1000000000,180977.201899875,true
video,180977211088041,1000000000,180977.20838625001,true
audio,180977176285125,1000000000,180977.22320820834,true
video,180977227754666,1000000000,180977.22531316668,true
video,180977244421250,1000000000,180977.24222904167,true
audio,180977196285125,1000000000,180977.24448429167,true
audio,180977216285125,1000000000,180977.24453783335,true
video,180977261087833,1000000000,180977.25920391668,true
audio,180977236285125,1000000000,180977.26588004167,true
video,180977277754458,1000000000,180977.27703404168,true
audio,180977256285125,1000000000,180977.2872291667,true
video,180977294421000,1000000000,180977.29364591668,true
audio,180977276285125,1000000000,180977.30853570835,true
video,180977311087666,1000000000,180977.31027433334,true
video,180977327754250,1000000000,180977.327652,true
audio,180977296285125,1000000000,180977.32985529167,true
video,180977344420833,1000000000,180977.34467570836,true
audio,180977316285125,1000000000,180977.35112629167,true
video,180977361087458,1000000000,180977.36138654168,true
audio,180977336285083,1000000000,180977.37248025002,true
video,180977386087333,1000000000,180977.38158070834,true
audio,180977356285125,1000000000,180977.3938975,true
video,180977402753958,1000000000,180977.39891075002,true
audio,180977376285125,1000000000,180977.41521916667,true
video,180977419420541,1000000000,180977.41578562502,true
video,180977436087166,1000000000,180977.4326286667,true
audio,180977396285083,1000000000,180977.43649395835,true
video,180977452753750,1000000000,180977.44980058333,true
audio,180977416285125,1000000000,180977.45784495835,true
video,180977469420333,1000000000,180977.467347125,true
audio,180977436285125,1000000000,180977.47917058333,true
video,180977486086958,1000000000,180977.4841699167,true
audio,180977456285125,1000000000,180977.50049900002,true
video,180977502753500,1000000000,180977.501748,true
video,180977519420083,1000000000,180977.51859400002,true
audio,180977476285125,1000000000,180977.52180225,true
video,180977536086708,1000000000,180977.53590933335,true
audio,180977496285125,1000000000,180977.54316637502,true
audio,180977516285125,1000000000,180977.56452479167,true
audio,180977536285125,1000000000,180977.56457008334,true
video,180977561086583,1000000000,180977.569568375,true
audio,180977556285083,1000000000,180977.58580841668,true
video,180977577753208,1000000000,180977.58635287502,true
video,180977602753041,1000000000,180977.60347125,true
audio,180977576285125,1000000000,180977.6072251667,true
video,180977619419708,1000000000,180977.62067325,true
audio,180977596285125,1000000000,180977.62851450001,true
video,180977644419583,1000000000,180977.63888995835,true
audio,180977616285083,1000000000,180977.649844875,true
video,180977661086250,1000000000,180977.65657470835,true
audio,180977636285125,1000000000,180977.67120129167,true
video,180977686086125,1000000000,180977.69077720834,true
audio,180977656285125,1000000000,180977.69252270836,true
video,180977711085958,1000000000,180977.70744575,true
audio,180977676285125,1000000000,180977.71392850002,true
video,180977727752625,1000000000,180977.72511925,true
audio,180977696285125,1000000000,180977.73525825,true
video,180977744419208,1000000000,180977.742678125,true
audio,180977716285125,1000000000,180977.75654979167,true
video,180977761085833,1000000000,180977.76068112502,true
video,180977777752416,1000000000,180977.7775975417,true
audio,180977736285125,1000000000,180977.77785475002,true
video,180977794419000,1000000000,180977.7944989167,true
audio,180977756285125,1000000000,180977.79926304167,true
video,180977811085625,1000000000,180977.81125404168,true
audio,180977776285125,1000000000,180977.82052958335,true
video,180977836085500,1000000000,180977.83153083335,true
audio,180977796285125,1000000000,180977.84192525002,true
video,180977852752125,1000000000,180977.8493699167,true
audio,180977816285125,1000000000,180977.863206,true
video,180977869418708,1000000000,180977.86654308334,true
video,180977886085291,1000000000,180977.8840375,true
audio,180977836285083,1000000000,180977.884535875,true
video,180977902751916,1000000000,180977.9012219167,true
audio,180977856285125,1000000000,180977.905929625,true
video,180977919418541,1000000000,180977.918638375,true
audio,180977876285125,1000000000,180977.9272315,true
audio,180977896285083,1000000000,180977.92729520836,true
video,180977936085125,1000000000,180977.93626829167,true
audio,180977916285125,1000000000,180977.94856420835,true
video,180977952751708,1000000000,180977.95290616667,true
video,180977969418291,1000000000,180977.96973333333,true
audio,180977936285125,1000000000,180977.96979279167,true
video,180977994418208,1000000000,180977.99080304167,true
audio,180977956285125,1000000000,180977.99106820836,true
video,180978011084791,1000000000,180978.00787258334,true
