type,pts_value,pts_timescale,host_seconds,appended
audio,180220834699041,1000000000,180220.86695258334,true
video,180220881176000,1000000000,180220.87631762502,true
audio,180220854699000,1000000000,180220.88830000002,true
video,180220897842625,1000000000,180220.89440591668,true
audio,180220874699041,1000000000,180220.90960204168,true
video,180220914509208,1000000000,180220.91145137502,true
video,180220931175833,1000000000,180220.92912862502,true
audio,180220894699041,1000000000,180220.93095675,true
video,180220947842416,1000000000,180220.94616941668,true
audio,180220914699000,1000000000,180220.95229033334,true
video,180220964509041,1000000000,180220.96360125,true
audio,180220934699041,1000000000,180220.97354345836,true
video,180220981175625,1000000000,180220.98029175002,true
audio,180220954699041,1000000000,180220.99498054167,true
video,180220997842250,1000000000,180220.99827275,true
audio,180220974699041,1000000000,180221.01629200001,true
video,180221022842083,1000000000,180221.017865625,true
video,180221039508666,1000000000,180221.03462833335,true
audio,180220994699041,1000000000,180221.03754145835,true
video,180221056175291,1000000000,180221.05254808333,true
audio,180221014699041,1000000000,180221.059014375,true
video,180221072841875,1000000000,180221.06965216668,true
audio,180221034699041,1000000000,180221.080288375,true
video,180221089508500,1000000000,180221.0872844167,true
audio,180221054699041,1000000000,180221.10165625002,true
video,180221106175083,1000000000,180221.10374129168,true
video,180221122841666,1000000000,180221.12107895836,true
audio,180221074699000,1000000000,180221.12292333334,true
video,180221139508291,1000000000,180221.13811804168,true
audio,180221094699041,1000000000,180221.14428383333,true
video,180221156174875,1000000000,180221.15517345833,true
audio,180221114699041,1000000000,180221.1656525,true
audio,180221134699000,1000000000,180221.16568912502,true
video,180221172841458,1000000000,180221.17252104168,true
audio,180221154699041,1000000000,180221.1869436667,true
video,180221189508041,1000000000,180221.18964541669,true
video,180221206174625,1000000000,180221.20671408335,true
audio,180221174699041,1000000000,180221.20820129168,true
video,180221231174541,1000000000,180221.226505125,true
audio,180221194699041,1000000000,180221.22961850002,true
video,180221247841125,1000000000,180221.24394558335,true
audio,180221214699041,1000000000,180221.250957125,true
video,180221264507791,1000000000,180221.26100783335,true
audio,180221234699041,1000000000,180221.27230575,true
video,180221281174333,1000000000,180221.27874145834,true
audio,180221254699041,1000000000,180221.29360958334,true
video,180221297840958,1000000000,180221.2954145,true
video,180221314507541,1000000000,180221.31314329169,true
audio,180221274699041,1000000000,180221.31489920834,true
video,180221331174166,1000000000,180221.33047104167,true
audio,180221294699041,1000000000,180221.33625745834,true
video,180221347840791,1000000000,180221.34751775002,true
audio,180221314699041,1000000000,180221.357650875,true
video,180221364507333,1000000000,180221.3647354167,true
audio,180221334699041,1000000000,180221.3789496667,true
video,180221381173916,1000000000,180221.3816487917,true
audio,180221354699000,1000000000,180221.40037995833,true
video,180221406173791,1000000000,180221.40151325002,true
video,180221422840416,1000000000,180221.41946229167,true
